Trial ID,plot,sample__planned_growth_stage,items_per_sample,variable,value_dw,value_agronomist,value_dw_adjusted,n_samples
pizza-venus-fourteen-apart-sierra-crazy,407,V6-V7,5,total_n_g,1.6405,,0.3281,23
pizza-venus-fourteen-apart-sierra-crazy,408,V6-V7,5,total_n_g,3.192,,0.6384000000000001,23
pizza-venus-fourteen-apart-sierra-crazy,409,V6-V7,5,total_n_g,1.41372,,0.282744,22
lactose-vermont-crazy-echo-william-bravo,102,V6-V7,5,total_n_g,1.17822,,0.23564400000000002,25
lactose-vermont-crazy-echo-william-bravo,103,V6-V7,5,total_n_g,0.79856,,0.15971200000000002,25
lactose-vermont-crazy-echo-william-bravo,104,V6-V7,5,total_n_g,1.06275,,0.21255000000000002,25
lactose-vermont-crazy-echo-william-bravo,106,V6-V7,5,total_n_g,1.3144,,0.26288,25
lactose-vermont-crazy-echo-william-bravo,107,V6-V7,5,total_n_g,1.6211,,0.32422,25
lactose-vermont-crazy-echo-william-bravo,109,V6-V7,5,total_n_g,1.94586,,0.38917199999999996,25
lactose-vermont-crazy-echo-william-bravo,201,V6-V7,5,total_n_g,1.836,,0.3672,25
lactose-vermont-crazy-echo-william-bravo,202,V6-V7,5,total_n_g,1.31704,,0.263408,24
lactose-vermont-crazy-echo-william-bravo,204,V6-V7,5,total_n_g,1.5323,,0.30646,24
lactose-vermont-crazy-echo-william-bravo,205,V6-V7,5,total_n_g,1.04652,,0.209304,24
lactose-vermont-crazy-echo-william-bravo,207,V6-V7,5,total_n_g,2.31504,,0.46300800000000003,24
lactose-vermont-crazy-echo-william-bravo,208,V6-V7,5,total_n_g,1.41645,,0.28329,23
lactose-vermont-crazy-echo-william-bravo,209,V6-V7,5,total_n_g,2.23974,,0.44794799999999996,23
lactose-vermont-crazy-echo-william-bravo,302,V6-V7,5,total_n_g,1.25532,,0.251064,24
lactose-vermont-crazy-echo-william-bravo,303,V6-V7,5,total_n_g,1.55871,,0.311742,24
lactose-vermont-crazy-echo-william-bravo,304,V6-V7,5,total_n_g,1.22912,,0.245824,24
lactose-vermont-crazy-echo-william-bravo,305,V6-V7,5,total_n_g,1.58004,,0.31600799999999996,24
lactose-vermont-crazy-echo-william-bravo,306,V6-V7,5,total_n_g,1.57645,,0.31528999999999996,24
lactose-vermont-crazy-echo-william-bravo,307,V6-V7,5,total_n_g,1.47196,,0.294392,24
lactose-vermont-crazy-echo-william-bravo,309,V6-V7,5,total_n_g,1.81374,,0.36274799999999996,24
lactose-vermont-crazy-echo-william-bravo,401,V6-V7,5,total_n_g,1.3287,,0.26574,23
lactose-vermont-crazy-echo-william-bravo,403,V6-V7,5,total_n_g,1.3194,,0.26388,23
lactose-vermont-crazy-echo-william-bravo,405,V6-V7,5,total_n_g,1.28849,,0.257698,23
lactose-vermont-crazy-echo-william-bravo,406,V6-V7,5,total_n_g,2.92285,,0.58457,23
lactose-vermont-crazy-echo-william-bravo,407,V6-V7,5,total_n_g,2.01918,,0.403836,23
lactose-vermont-crazy-echo-william-bravo,409,V6-V7,5,total_n_g,1.38402,,0.276804,22
bravo-arizona-sixteen-eighteen-hot-spaghetti,102,V6-V7,5,total_n_g,1.62581,0.325,0.325162,25
bravo-arizona-sixteen-eighteen-hot-spaghetti,103,V6-V7,5,total_n_g,1.5948,0.319,0.31896,25
bravo-arizona-sixteen-eighteen-hot-spaghetti,105,V6-V7,5,total_n_g,1.6984,0.34,0.33968,25
bravo-arizona-sixteen-eighteen-hot-spaghetti,107,V6-V7,5,total_n_g,1.31868,0.264,0.263736,25
bravo-arizona-sixteen-eighteen-hot-spaghetti,108,V6-V7,5,total_n_g,1.2628,0.253,0.25256,25
bravo-arizona-sixteen-eighteen-hot-spaghetti,109,V6-V7,5,total_n_g,1.15634,0.231,0.23126799999999997,25
bravo-arizona-sixteen-eighteen-hot-spaghetti,202,V6-V7,5,total_n_g,1.2036,0.241,0.24072,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,203,V6-V7,5,total_n_g,1.42416,0.285,0.28483200000000003,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,205,V6-V7,5,total_n_g,1.20645,0.241,0.24129,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,206,V6-V7,5,total_n_g,1.411,0.282,0.2822,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,207,V6-V7,5,total_n_g,1.11557,0.223,0.22311399999999998,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,209,V6-V7,5,total_n_g,1.18895,0.238,0.23779,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,301,V6-V7,5,total_n_g,1.48104,0.296,0.29620799999999997,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,303,V6-V7,5,total_n_g,1.6412,0.328,0.32824,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,304,V6-V7,5,total_n_g,1.6065,0.321,0.32130000000000003,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,305,V6-V7,5,total_n_g,1.94337,0.389,0.388674,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,307,V6-V7,5,total_n_g,1.03168,0.206,0.206336,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,308,V6-V7,5,total_n_g,1.54449,0.309,0.308898,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,309,V6-V7,5,total_n_g,1.48875,0.298,0.29775,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,401,V6-V7,5,total_n_g,1.34596,0.269,0.269192,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,402,V6-V7,5,total_n_g,1.49144,0.298,0.298288,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,403,V6-V7,5,total_n_g,1.01052,0.202,0.202104,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,404,V6-V7,5,total_n_g,1.28256,0.257,0.25651199999999996,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,405,V6-V7,5,total_n_g,1.48519,0.297,0.297038,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,406,V6-V7,5,total_n_g,1.97448,0.395,0.394896,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,408,V6-V7,5,total_n_g,2.1217,0.424,0.42434000000000005,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,409,V6-V7,5,total_n_g,2.15832,0.432,0.43166399999999994,22
bravo-arizona-sixteen-eighteen-hot-spaghetti,501,V6-V7,5,total_n_g,1.25424,0.251,0.250848,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,502,V6-V7,5,total_n_g,1.45666,0.291,0.29133200000000004,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,503,V6-V7,5,total_n_g,1.22706,0.245,0.24541200000000002,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,504,V6-V7,5,total_n_g,1.60512,0.321,0.32102400000000003,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,505,V6-V7,5,total_n_g,1.656,0.331,0.3312,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,506,V6-V7,5,total_n_g,1.8368,0.367,0.36736,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,507,V6-V7,5,total_n_g,1.35632,0.271,0.271264,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,508,V6-V7,5,total_n_g,1.9493,0.39,0.38986,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,509,V6-V7,5,total_n_g,1.87036,0.374,0.374072,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,601,V6-V7,5,total_n_g,2.18652,0.437,0.43730399999999997,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,602,V6-V7,5,total_n_g,1.40828,0.282,0.281656,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,603,V6-V7,5,total_n_g,1.77656,0.355,0.35531199999999996,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,604,V6-V7,5,total_n_g,1.58177,0.316,0.31635399999999997,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,605,V6-V7,5,total_n_g,1.5012,0.3,0.30024,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,606,V6-V7,5,total_n_g,2.07264,0.415,0.41452799999999995,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,607,V6-V7,5,total_n_g,1.97286,0.395,0.39457200000000003,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,608,V6-V7,5,total_n_g,2.03116,0.406,0.406232,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,609,V6-V7,5,total_n_g,2.13248,0.426,0.42649600000000004,8
island-beryllium-idaho-wyoming-florida-nitrogen,101,V6-V7,5,total_n_g,0.90312,0.181,0.180624,25
island-beryllium-idaho-wyoming-florida-nitrogen,102,V6-V7,5,total_n_g,1.17334,0.235,0.23466800000000002,25
island-beryllium-idaho-wyoming-florida-nitrogen,103,V6-V7,5,total_n_g,0.90748,0.181,0.181496,25
island-beryllium-idaho-wyoming-florida-nitrogen,104,V6-V7,5,total_n_g,1.11752,0.224,0.223504,25
island-beryllium-idaho-wyoming-florida-nitrogen,105,V6-V7,5,total_n_g,1.4147,0.283,0.28294,25
island-beryllium-idaho-wyoming-florida-nitrogen,106,V6-V7,5,total_n_g,1.34037,0.268,0.26807400000000003,25
island-beryllium-idaho-wyoming-florida-nitrogen,107,V6-V7,5,total_n_g,1.5159,0.303,0.30318,25
island-beryllium-idaho-wyoming-florida-nitrogen,108,V6-V7,5,total_n_g,0.95697,0.191,0.191394,25
island-beryllium-idaho-wyoming-florida-nitrogen,109,V6-V7,5,total_n_g,1.09242,0.218,0.21848399999999998,25
island-beryllium-idaho-wyoming-florida-nitrogen,201,V6-V7,5,total_n_g,1.17072,0.234,0.234144,25
island-beryllium-idaho-wyoming-florida-nitrogen,202,V6-V7,5,total_n_g,0.79866,0.16,0.159732,24
island-beryllium-idaho-wyoming-florida-nitrogen,203,V6-V7,5,total_n_g,0.94872,0.19,0.189744,24
island-beryllium-idaho-wyoming-florida-nitrogen,204,V6-V7,5,total_n_g,0.87271,0.175,0.174542,24
island-beryllium-idaho-wyoming-florida-nitrogen,205,V6-V7,5,total_n_g,1.18104,0.236,0.23620800000000003,24
island-beryllium-idaho-wyoming-florida-nitrogen,206,V6-V7,5,total_n_g,0.99615,0.199,0.19923,24
island-beryllium-idaho-wyoming-florida-nitrogen,207,V6-V7,5,total_n_g,1.36746,0.273,0.27349199999999996,24
island-beryllium-idaho-wyoming-florida-nitrogen,208,V6-V7,5,total_n_g,0.79356,0.159,0.15871200000000002,23
island-beryllium-idaho-wyoming-florida-nitrogen,209,V6-V7,5,total_n_g,0.8987,0.18,0.17974,23
island-beryllium-idaho-wyoming-florida-nitrogen,301,V6-V7,5,total_n_g,0.77562,0.155,0.15512399999999998,24
island-beryllium-idaho-wyoming-florida-nitrogen,303,V6-V7,5,total_n_g,0.89661,0.179,0.179322,24
island-beryllium-idaho-wyoming-florida-nitrogen,305,V6-V7,5,total_n_g,0.7758,0.155,0.15516000000000002,24
island-beryllium-idaho-wyoming-florida-nitrogen,306,V6-V7,5,total_n_g,1.23525,0.247,0.24705,24
island-beryllium-idaho-wyoming-florida-nitrogen,308,V6-V7,5,total_n_g,0.87636,0.175,0.175272,24
island-beryllium-idaho-wyoming-florida-nitrogen,402,V6-V7,5,total_n_g,0.83779,0.168,0.167558,23
island-beryllium-idaho-wyoming-florida-nitrogen,403,V6-V7,5,total_n_g,0.82093,0.164,0.164186,23
island-beryllium-idaho-wyoming-florida-nitrogen,405,V6-V7,5,total_n_g,0.85338,0.171,0.170676,23
island-beryllium-idaho-wyoming-florida-nitrogen,407,V6-V7,5,total_n_g,0.57565,0.115,0.11513,23
island-beryllium-idaho-wyoming-florida-nitrogen,408,V6-V7,5,total_n_g,0.80122,0.16,0.160244,23
island-beryllium-idaho-wyoming-florida-nitrogen,501,V6-V7,5,total_n_g,1.05219,0.21,0.210438,8
island-beryllium-idaho-wyoming-florida-nitrogen,503,V6-V7,5,total_n_g,0.97344,0.195,0.194688,8
island-beryllium-idaho-wyoming-florida-nitrogen,504,V6-V7,5,total_n_g,1.01122,0.202,0.202244,8
island-beryllium-idaho-wyoming-florida-nitrogen,506,V6-V7,5,total_n_g,1.2012,0.24,0.24024,8
island-beryllium-idaho-wyoming-florida-nitrogen,508,V6-V7,5,total_n_g,1.02225,0.204,0.20445000000000002,8
island-beryllium-idaho-wyoming-florida-nitrogen,509,V6-V7,5,total_n_g,1.55958,0.312,0.31191599999999997,8
island-beryllium-idaho-wyoming-florida-nitrogen,602,V6-V7,5,total_n_g,1.11848,0.224,0.22369599999999998,8
island-beryllium-idaho-wyoming-florida-nitrogen,604,V6-V7,5,total_n_g,1.1232,0.225,0.22464,8
island-beryllium-idaho-wyoming-florida-nitrogen,605,V6-V7,5,total_n_g,1.39988,0.28,0.279976,8
island-beryllium-idaho-wyoming-florida-nitrogen,606,V6-V7,5,total_n_g,1.3288,0.266,0.26576,8
island-beryllium-idaho-wyoming-florida-nitrogen,607,V6-V7,5,total_n_g,1.31352,0.263,0.262704,8
island-beryllium-idaho-wyoming-florida-nitrogen,608,V6-V7,5,total_n_g,1.11244,0.222,0.22248800000000002,8
island-beryllium-idaho-wyoming-florida-nitrogen,609,V6-V7,5,total_n_g,1.06848,0.214,0.21369600000000002,8
mountain-november-chicken-avocado-magazine-oven,101,V6-V7,5,total_n_g,2.66058,0.532,0.532116,25
mountain-november-chicken-avocado-magazine-oven,103,V6-V7,5,total_n_g,4.7101,0.942,0.94202,25
mountain-november-chicken-avocado-magazine-oven,105,V6-V7,5,total_n_g,3.98462,0.797,0.796924,25
mountain-november-chicken-avocado-magazine-oven,107,V6-V7,5,total_n_g,2.9152,0.583,0.58304,25
mountain-november-chicken-avocado-magazine-oven,108,V6-V7,5,total_n_g,3.74811,0.75,0.749622,25
mountain-november-chicken-avocado-magazine-oven,201,V6-V7,5,total_n_g,3.64716,0.729,0.729432,25
mountain-november-chicken-avocado-magazine-oven,203,V6-V7,5,total_n_g,3.8815,0.776,0.7763,24
mountain-november-chicken-avocado-magazine-oven,204,V6-V7,5,total_n_g,3.23466,0.647,0.646932,24
mountain-november-chicken-avocado-magazine-oven,206,V6-V7,5,total_n_g,2.77173,0.554,0.554346,24
mountain-november-chicken-avocado-magazine-oven,208,V6-V7,5,total_n_g,3.84644,0.769,0.769288,23
mountain-november-chicken-avocado-magazine-oven,209,V6-V7,5,total_n_g,2.8544,0.571,0.57088,23
mountain-november-chicken-avocado-magazine-oven,301,V6-V7,5,total_n_g,2.29503,0.459,0.459006,24
mountain-november-chicken-avocado-magazine-oven,302,V6-V7,5,total_n_g,2.1714,0.434,0.43428000000000005,24
mountain-november-chicken-avocado-magazine-oven,303,V6-V7,5,total_n_g,3.63888,0.728,0.727776,24
mountain-november-chicken-avocado-magazine-oven,304,V6-V7,5,total_n_g,3.33944,0.668,0.667888,24
mountain-november-chicken-avocado-magazine-oven,307,V6-V7,5,total_n_g,2.37952,0.476,0.475904,24
mountain-november-chicken-avocado-magazine-oven,309,V6-V7,5,total_n_g,2.85617,0.571,0.571234,24
mountain-november-chicken-avocado-magazine-oven,402,V6-V7,5,total_n_g,2.35162,0.47,0.470324,23
mountain-november-chicken-avocado-magazine-oven,403,V6-V7,5,total_n_g,2.66152,0.532,0.532304,23
mountain-november-chicken-avocado-magazine-oven,405,V6-V7,5,total_n_g,3.2724,0.654,0.6544800000000001,23
mountain-november-chicken-avocado-magazine-oven,407,V6-V7,5,total_n_g,3.05472,0.611,0.610944,23
mountain-november-chicken-avocado-magazine-oven,408,V6-V7,5,total_n_g,2.23193,0.446,0.44638600000000006,23
mountain-november-chicken-avocado-magazine-oven,409,V6-V7,5,total_n_g,2.53098,0.506,0.506196,22
oklahoma-blossom-april-ceiling-virginia-river,101,V6-V7,5,total_n_g,0.605696,0.077,0.1211392,25
oklahoma-blossom-april-ceiling-virginia-river,102,V6-V7,5,total_n_g,0.55497,0.092,0.110994,25
oklahoma-blossom-april-ceiling-virginia-river,103,V6-V7,5,total_n_g,0.484456,0.068,0.0968912,25
oklahoma-blossom-april-ceiling-virginia-river,104,V6-V7,5,total_n_g,0.36036,0.068,0.072072,25
oklahoma-blossom-april-ceiling-virginia-river,105,V6-V7,5,total_n_g,0.28475,0.058,0.05695,25
oklahoma-blossom-april-ceiling-virginia-river,106,V6-V7,5,total_n_g,0.300612,0.054,0.0601224,25
oklahoma-blossom-april-ceiling-virginia-river,107,V6-V7,5,total_n_g,0.773672,0.148,0.1547344,25
oklahoma-blossom-april-ceiling-virginia-river,108,V6-V7,5,total_n_g,0.429386,0.084,0.0858772,25
oklahoma-blossom-april-ceiling-virginia-river,109,V6-V7,5,total_n_g,0.361788,0.078,0.0723576,25
oklahoma-blossom-april-ceiling-virginia-river,201,V6-V7,5,total_n_g,0.293904,0.057,0.0587808,25
oklahoma-blossom-april-ceiling-virginia-river,202,V6-V7,5,total_n_g,0.37465,0.102,0.07493,24
oklahoma-blossom-april-ceiling-virginia-river,203,V6-V7,5,total_n_g,0.523872,0.085,0.1047744,24
oklahoma-blossom-april-ceiling-virginia-river,204,V6-V7,5,total_n_g,0.390192,0.021,0.0780384,24
oklahoma-blossom-april-ceiling-virginia-river,205,V6-V7,5,total_n_g,0.409713,0.044,0.0819426,24
oklahoma-blossom-april-ceiling-virginia-river,206,V6-V7,5,total_n_g,0.445302,0.058,0.0890604,24
oklahoma-blossom-april-ceiling-virginia-river,207,V6-V7,5,total_n_g,0.33098,0.055,0.066196,24
oklahoma-blossom-april-ceiling-virginia-river,208,V6-V7,5,total_n_g,0.25272,0.045,0.050544,23
oklahoma-blossom-april-ceiling-virginia-river,209,V6-V7,5,total_n_g,0.412896,0.038,0.08257919999999999,23
oklahoma-blossom-april-ceiling-virginia-river,301,V6-V7,5,total_n_g,0.409854,0.051,0.0819708,24
oklahoma-blossom-april-ceiling-virginia-river,302,V6-V7,5,total_n_g,0.272949,0.064,0.0545898,24
oklahoma-blossom-april-ceiling-virginia-river,303,V6-V7,5,total_n_g,0.490805,0.062,0.098161,24
oklahoma-blossom-april-ceiling-virginia-river,304,V6-V7,5,total_n_g,0.490706,0.065,0.0981412,24
oklahoma-blossom-april-ceiling-virginia-river,305,V6-V7,5,total_n_g,0.51168,0.083,0.10233600000000001,24
oklahoma-blossom-april-ceiling-virginia-river,306,V6-V7,5,total_n_g,0.571497,0.057,0.11429940000000001,24
oklahoma-blossom-april-ceiling-virginia-river,307,V6-V7,5,total_n_g,0.538356,0.072,0.1076712,24
oklahoma-blossom-april-ceiling-virginia-river,308,V6-V7,5,total_n_g,0.531512,0.078,0.10630239999999999,24
oklahoma-blossom-april-ceiling-virginia-river,309,V6-V7,5,total_n_g,0.428792,0.062,0.0857584,24
oklahoma-blossom-april-ceiling-virginia-river,401,V6-V7,5,total_n_g,0.271636,0.065,0.0543272,23
oklahoma-blossom-april-ceiling-virginia-river,402,V6-V7,5,total_n_g,0.850108,0.078,0.1700216,23
oklahoma-blossom-april-ceiling-virginia-river,403,V6-V7,5,total_n_g,0.462876,0.04,0.0925752,23
oklahoma-blossom-april-ceiling-virginia-river,404,V6-V7,5,total_n_g,0.3057,0.04,0.06114000000000001,23
oklahoma-blossom-april-ceiling-virginia-river,405,V6-V7,5,total_n_g,0.390755,0.046,0.078151,23
oklahoma-blossom-april-ceiling-virginia-river,406,V6-V7,5,total_n_g,0.43431,0.028,0.086862,23
oklahoma-blossom-april-ceiling-virginia-river,407,V6-V7,5,total_n_g,0.243089,0.067,0.0486178,23
oklahoma-blossom-april-ceiling-virginia-river,408,V6-V7,5,total_n_g,0.287595,0.044,0.057519,23
oklahoma-blossom-april-ceiling-virginia-river,409,V6-V7,5,total_n_g,0.46883,0.058,0.093766,22
alanine-cup-tango-hotel-oven-pasta,101,V6-V7,5,total_n_g,3.12662,0.625,0.625324,25
alanine-cup-tango-hotel-oven-pasta,102,V6-V7,5,total_n_g,4.30424,0.861,0.8608480000000001,25
alanine-cup-tango-hotel-oven-pasta,103,V6-V7,5,total_n_g,2.4822,0.496,0.49644000000000005,25
alanine-cup-tango-hotel-oven-pasta,104,V6-V7,5,total_n_g,2.37915,0.476,0.47583000000000003,25
alanine-cup-tango-hotel-oven-pasta,105,V6-V7,5,total_n_g,2.7825,0.557,0.5565,25
alanine-cup-tango-hotel-oven-pasta,106,V6-V7,5,total_n_g,1.62105,0.324,0.32421,25
alanine-cup-tango-hotel-oven-pasta,107,V6-V7,5,total_n_g,2.09264,0.419,0.41852799999999996,25
alanine-cup-tango-hotel-oven-pasta,108,V6-V7,5,total_n_g,1.68336,0.337,0.33667199999999997,25
alanine-cup-tango-hotel-oven-pasta,109,V6-V7,5,total_n_g,1.3398,0.268,0.26796000000000003,25
alanine-cup-tango-hotel-oven-pasta,201,V6-V7,5,total_n_g,2.54696,0.509,0.509392,25
alanine-cup-tango-hotel-oven-pasta,202,V6-V7,5,total_n_g,2.83075,0.566,0.56615,24
alanine-cup-tango-hotel-oven-pasta,203,V6-V7,5,total_n_g,1.79036,0.358,0.358072,24
alanine-cup-tango-hotel-oven-pasta,204,V6-V7,5,total_n_g,2.35341,0.471,0.47068199999999993,24
alanine-cup-tango-hotel-oven-pasta,205,V6-V7,5,total_n_g,1.33399,0.267,0.266798,24
alanine-cup-tango-hotel-oven-pasta,206,V6-V7,5,total_n_g,2.34244,0.468,0.46848799999999996,24
alanine-cup-tango-hotel-oven-pasta,207,V6-V7,5,total_n_g,1.35585,0.271,0.27117,24
alanine-cup-tango-hotel-oven-pasta,208,V6-V7,5,total_n_g,2.23431,0.447,0.446862,23
alanine-cup-tango-hotel-oven-pasta,209,V6-V7,5,total_n_g,1.79416,0.359,0.358832,23
alanine-cup-tango-hotel-oven-pasta,301,V6-V7,5,total_n_g,1.92427,0.385,0.384854,24
alanine-cup-tango-hotel-oven-pasta,302,V6-V7,5,total_n_g,2.70274,0.541,0.540548,24
alanine-cup-tango-hotel-oven-pasta,303,V6-V7,5,total_n_g,2.55125,0.51,0.51025,24
alanine-cup-tango-hotel-oven-pasta,304,V6-V7,5,total_n_g,2.00032,0.4,0.400064,24
alanine-cup-tango-hotel-oven-pasta,305,V6-V7,5,total_n_g,2.2242,0.445,0.44484,24
alanine-cup-tango-hotel-oven-pasta,306,V6-V7,5,total_n_g,2.79589,0.559,0.559178,24
alanine-cup-tango-hotel-oven-pasta,307,V6-V7,5,total_n_g,1.46376,0.293,0.292752,24
alanine-cup-tango-hotel-oven-pasta,308,V6-V7,5,total_n_g,1.782,0.356,0.3564,24
alanine-cup-tango-hotel-oven-pasta,309,V6-V7,5,total_n_g,1.905,0.381,0.381,24
alanine-cup-tango-hotel-oven-pasta,401,V6-V7,5,total_n_g,1.45392,0.291,0.29078400000000004,23
alanine-cup-tango-hotel-oven-pasta,402,V6-V7,5,total_n_g,1.81818,0.364,0.36363599999999996,23
alanine-cup-tango-hotel-oven-pasta,403,V6-V7,5,total_n_g,0.96174,0.192,0.19234800000000002,23
alanine-cup-tango-hotel-oven-pasta,404,V6-V7,5,total_n_g,2.93562,0.587,0.587124,23
alanine-cup-tango-hotel-oven-pasta,405,V6-V7,5,total_n_g,3.57072,0.714,0.714144,23
alanine-cup-tango-hotel-oven-pasta,406,V6-V7,5,total_n_g,2.41629,0.483,0.483258,23
alanine-cup-tango-hotel-oven-pasta,407,V6-V7,5,total_n_g,1.63815,0.328,0.32763,23
alanine-cup-tango-hotel-oven-pasta,408,V6-V7,5,total_n_g,3.10218,0.62,0.620436,23
alanine-cup-tango-hotel-oven-pasta,409,V6-V7,5,total_n_g,1.5246,0.305,0.30491999999999997,22
alanine-cup-tango-hotel-oven-pasta,501,V6-V7,5,total_n_g,2.34794,0.47,0.469588,8
alanine-cup-tango-hotel-oven-pasta,502,V6-V7,5,total_n_g,1.72523,0.345,0.345046,8
alanine-cup-tango-hotel-oven-pasta,503,V6-V7,5,total_n_g,1.80264,0.361,0.360528,8
alanine-cup-tango-hotel-oven-pasta,504,V6-V7,5,total_n_g,1.97142,0.394,0.39428399999999997,8
alanine-cup-tango-hotel-oven-pasta,505,V6-V7,5,total_n_g,1.96552,0.393,0.393104,8
alanine-cup-tango-hotel-oven-pasta,506,V6-V7,5,total_n_g,2.12625,0.425,0.42525,8
alanine-cup-tango-hotel-oven-pasta,507,V6-V7,5,total_n_g,1.51008,0.302,0.302016,8
alanine-cup-tango-hotel-oven-pasta,508,V6-V7,5,total_n_g,1.67059,0.334,0.334118,8
alanine-cup-tango-hotel-oven-pasta,509,V6-V7,5,total_n_g,1.16843,0.234,0.233686,8
alanine-cup-tango-hotel-oven-pasta,601,V6-V7,5,total_n_g,1.81286,0.363,0.362572,8
alanine-cup-tango-hotel-oven-pasta,602,V6-V7,5,total_n_g,1.55295,0.311,0.31059000000000003,8
alanine-cup-tango-hotel-oven-pasta,603,V6-V7,5,total_n_g,1.94847,0.39,0.389694,8
alanine-cup-tango-hotel-oven-pasta,604,V6-V7,5,total_n_g,0.6355,0.127,0.1271,8
alanine-cup-tango-hotel-oven-pasta,605,V6-V7,5,total_n_g,2.65668,0.531,0.531336,8
alanine-cup-tango-hotel-oven-pasta,606,V6-V7,5,total_n_g,1.9497,0.39,0.38994,8
alanine-cup-tango-hotel-oven-pasta,607,V6-V7,5,total_n_g,2.79216,0.558,0.558432,8
alanine-cup-tango-hotel-oven-pasta,608,V6-V7,5,total_n_g,1.50747,0.301,0.30149400000000004,8
alanine-cup-tango-hotel-oven-pasta,609,V6-V7,5,total_n_g,1.5715,0.314,0.31429999999999997,8
summer-freddie-colorado-fish-robert-hamper,101,V6-V7,5,total_n_g,0.98208,,0.19641599999999998,25
summer-freddie-colorado-fish-robert-hamper,102,V6-V7,5,total_n_g,1.55832,,0.311664,25
summer-freddie-colorado-fish-robert-hamper,103,V6-V7,5,total_n_g,1.11807,,0.22361399999999998,25
summer-freddie-colorado-fish-robert-hamper,104,V6-V7,5,total_n_g,1.40194,,0.28038799999999997,25
summer-freddie-colorado-fish-robert-hamper,105,V6-V7,5,total_n_g,1.7325,,0.3465,25
summer-freddie-colorado-fish-robert-hamper,106,V6-V7,5,total_n_g,1.28881,,0.257762,25
summer-freddie-colorado-fish-robert-hamper,107,V6-V7,5,total_n_g,2.0679,,0.41357999999999995,25
summer-freddie-colorado-fish-robert-hamper,108,V6-V7,5,total_n_g,1.81713,,0.36342599999999997,25
summer-freddie-colorado-fish-robert-hamper,109,V6-V7,5,total_n_g,1.61424,,0.32284799999999997,25
summer-freddie-colorado-fish-robert-hamper,201,V6-V7,5,total_n_g,1.29904,,0.259808,25
summer-freddie-colorado-fish-robert-hamper,202,V6-V7,5,total_n_g,1.66213,,0.332426,24
summer-freddie-colorado-fish-robert-hamper,203,V6-V7,5,total_n_g,1.88363,,0.376726,24
summer-freddie-colorado-fish-robert-hamper,204,V6-V7,5,total_n_g,1.91352,,0.38270400000000004,24
summer-freddie-colorado-fish-robert-hamper,205,V6-V7,5,total_n_g,1.93125,,0.38625,24
summer-freddie-colorado-fish-robert-hamper,208,V6-V7,5,total_n_g,1.77156,,0.354312,23
summer-freddie-colorado-fish-robert-hamper,209,V6-V7,5,total_n_g,1.96005,,0.39201,23
summer-freddie-colorado-fish-robert-hamper,302,V6-V7,5,total_n_g,2.16315,,0.43262999999999996,24
summer-freddie-colorado-fish-robert-hamper,304,V6-V7,5,total_n_g,1.54336,,0.308672,24
summer-freddie-colorado-fish-robert-hamper,305,V6-V7,5,total_n_g,1.53223,,0.306446,24
summer-freddie-colorado-fish-robert-hamper,307,V6-V7,5,total_n_g,1.50842,,0.301684,24
summer-freddie-colorado-fish-robert-hamper,309,V6-V7,5,total_n_g,1.53628,,0.30725600000000003,24
summer-freddie-colorado-fish-robert-hamper,401,V6-V7,5,total_n_g,1.86847,,0.373694,23
